sku,barcode,product_name,brand,price,image_url,main_cat,sub_cat,sub_cat2,target_surface,template_group,template_sub_type,url
492353,4030293222120,FLEX BP-M D30 - PXE 80 İçin Cırtlı Tabanlık 30 mm / 1 inc,FLEX,750,https://mgpolishing.com/wp-content/uploads/2025/08/492353_1.webp,MAKİNE-EKİPMAN,Ped Destek Diskleri Tabanlıklar,,FLEX PXE 80 nano polisaj makinesi,spare_part,backing_plate,https://mtskimya.com/makine-ekipman/ped-destek-diskleri-tabanliklar/prd-flex-xcexfe-orbital-polisaj-makineleri-uyumlu-velcro-taban-150mm
509248,4030293232761,FLEX BP-M D50 - PXE 80 İçin Cırtlı Tabanlık 50 mm / 2 inc,FLEX,990,https://mgpolishing.com/wp-content/uploads/2025/11/509248_0.jpg,MAKİNE-EKİPMAN,Ped Destek Diskleri Tabanlıklar,,FLEX PXE 80 nano polisaj makinesi,spare_part,backing_plate,https://mtskimya.com/makine-ekipman/ped-destek-diskleri-tabanliklar/prd-flex-bp-m-d50-pxe-80-icin-cirtli-tabanlik-50-mm-2-inc
492361,4030293222144,FLEX BP-M D75 - PXE 80 İçin Cırtlı Tabanlık 75 mm / 3 inc,FLEX,950,https://mgpolishing.com/wp-content/uploads/2025/11/492361_0.jpg,MAKİNE-EKİPMAN,Ped Destek Diskleri Tabanlıklar,,FLEX PXE 80 nano polisaj makinesi,spare_part,backing_plate,https://mtskimya.com/makine-ekipman/ped-destek-diskleri-tabanliklar/prd-bp-m-d75-pxe-special-hook-and-loop-pad-cushioned-pxebacking-plate-velcro
SGGD166,8683492660864,SGCB Mini Polisaj Makinesi Tabanlık Seti 2 Adet,SGCB,550,https://mgpolishing.com/wp-content/uploads/2025/11/SGGD166_0.jpg,MAKİNE-EKİPMAN,Ped Destek Diskleri Tabanlıklar,,SGCB mini polisaj makinesi aparatı,spare_part,backing_plate,https://mtskimya.com/aksesuar_mg/ped-destek-diskleri-tabanliklar/prd-sgcb-mini-polisaj-makinesi-tabanlik-seti-2-adet
SGGF181-57,8683492661830,SGCB Orbital Polisaj Makinesi Tabanı 125mm 5” – Cırtlı Delikli,SGCB,1050,https://mgpolishing.com/wp-content/uploads/2025/08/SGGF181-57_1.webp,MAKİNE-EKİPMAN,Yedek Parçalar,,SGCB SGGF181 kodlu orbital polisaj makineleri,spare_part,backing_plate,https://mtskimya.com/aksesuar_mg/yedek-parcalar/prd-sgcb-orbital-polisaj-makinesi-tabani-125mm-5-cirtli-delikli
SGGD051,4713435113660,SGCB Rotary Esnek Silikon Pad Destek Tabanı 5''/125 mm,SGCB,470,https://mgpolishing.com/wp-content/uploads/2025/11/SGGD051_0.jpg,MAKİNE-EKİPMAN,Ped Destek Diskleri Tabanlıklar,,M14 dişli tüm rotary polisaj makineleri,spare_part,backing_plate,https://mtskimya.com/aksesuar_mg/ped-destek-diskleri-tabanliklar/prd-sgcb-rotary-esnek-silikon-pad-destek-tabani-5-125-mm
SGGD053,6973086160309,SGCB Rotary Esnek Silikon Pad Destek Tabanı 6''/150 mm,SGCB,490,https://mgpolishing.com/wp-content/uploads/2025/11/SGGD053_0.jpg,MAKİNE-EKİPMAN,Ped Destek Diskleri Tabanlıklar,,M14 dişli tüm rotary polisaj makineleri,spare_part,backing_plate,https://mtskimya.com/aksesuar_mg/ped-destek-diskleri-tabanliklar/prd-sgcb-rotary-esnek-silikon-pad-destek-tabani-6-150-mm
26.935.099.001,4260063015267,MENZERNA Rotary Polisaj Makineleri için Esnek ve Dayanıklı Ped Destek Disk Tabanlık - 148mm,MENZERNA,720,https://mgpolishing.com/wp-content/uploads/2025/11/26935.099.001_0.jpg,MAKİNE-EKİPMAN,Ped Destek Diskleri Tabanlıklar,,M14 dişli tüm rotary polisaj makineleri,spare_part,backing_plate,https://mtskimya.com/makine-ekipman/ped-destek-diskleri-tabanliklar/prd-menzerna-rotary-polisaj-makineleri-icin-esnek-ve-dayanikli-ped-destek-disk-tabanlik-148mm
26.931.099.001,4260063012259,MENZERNA Polisaj Dayanıklı Tabanlığı (Kırmızı) - 123mm,MENZERNA,560,https://mgpolishing.com/wp-content/uploads/2025/11/26931.099.001_0.jpg,MAKİNE-EKİPMAN,Ped Destek Diskleri Tabanlıklar,,M14 dişli tüm rotary polisaj makineleri,spare_part,backing_plate,https://mtskimya.com/makine-ekipman/ped-destek-diskleri-tabanliklar/prd-menzerna-polisaj-dayanikli-tabanligi-kirmizi-123mm
26.934.099.001,4260063015243,MENZERNA Rotary Polisaj Makineleri Matkap için Dayanıklı Ped Destek Disk Tabanlık - 75mm,MENZERNA,280,https://mgpolishing.com/wp-content/uploads/2025/11/26934.099.001_0.jpg,MAKİNE-EKİPMAN,Ped Destek Diskleri Tabanlıklar,,M14 dişli rotary makineler ve matkap ucu aparatı,spare_part,backing_plate,https://mtskimya.com/makine-ekipman/ped-destek-diskleri-tabanliklar/prd-menzerna-rotary-polisaj-makineleri-matkap-icin-dayanikli-ped-destek-disk-tabanlik-75mm
SGYC010,8683492660727,SGCB Tornador Yedek Boncuk,SGCB,280,https://mgpolishing.com/wp-content/uploads/2025/11/SGYC010_0.jpg,MAKİNE-EKİPMAN,Yedek Parçalar,,SGCB boncuklu Tornador detaylı temizlik tabancası,spare_part,repair_part,https://mtskimya.com/makine-ekipman_mg/yedek-parcalar/prd-sgcb-tornador-yedek-boncuk
SGYC011,8683492660758,SGCB Tornador Yedek Kılcal Hortum,SGCB,220,https://mgpolishing.com/wp-content/uploads/2025/11/SGYC011_0.jpg,MAKİNE-EKİPMAN,Yedek Parçalar,,SGCB boncuklu Tornador detaylı temizlik tabancası,spare_part,repair_part,https://mtskimya.com/makine-ekipman_mg/yedek-parcalar/prd-sgcb-tornador-yedek-kilcal-hortum
83371816,8410000000002,IK PPF 12 Yedek Tabanca,IK SPRAYERS,350,https://mgpolishing.com/wp-content/uploads/2025/08/83371816.jpg,MAKİNE-EKİPMAN,Yedek Parçalar,,IK PPF 12 basınçlı püskürtücü,spare_part,trigger_gun,https://mtskimya.com/makine-ekipman/yedek-parcalar/prd-ik-ppf-12-yedek-tabanca
83371602,8410000000003,IK PPF 12 Yedek Tabanca Ucu - Nozzle,IK SPRAYERS,200,https://mgpolishing.com/wp-content/uploads/2025/08/83371602_1.jpg,MAKİNE-EKİPMAN,Yedek Parçalar,,IK PPF 12 basınçlı püskürtücü tabancası,spare_part,nozzle,https://mtskimya.com/makine-ekipman/yedek-parcalar/prd-ik-ppf-12-yedek-tabanca-ucu-nozzle
82671836,8414685032591,IK HOSE Basınçlı Pompa Uzatma Hortumu 6 Metre - Kimyasal Dayanımlı,IK SPRAYERS,1750,https://mgpolishing.com/wp-content/uploads/2025/08/82671836_1.jpg,MAKİNE-EKİPMAN,Yedek Parçalar,,IK basınçlı pompa sistemleri,spare_part,hose,https://mtskimya.com/makine-ekipman/yedek-parcalar/prd-ik-hose-6-m-kimyasala-dayanikli-takviyeli-puskurtucu-uzatma-hortumu
83371836,,IK SPIRAL HOSE Basınçlı Pompa Spiral Hortum 4 metre - Kimyasal Dayanımlı,IK SPRAYERS,1900,https://mgpolishing.com/wp-content/uploads/2025/08/83371836_1.webp,MAKİNE-EKİPMAN,Yedek Parçalar,,IK basınçlı pompa sistemleri,spare_part,hose,https://mtskimya.com/makine-ekipman/yedek-parcalar/prd-ik-multi-6-9-12-ve-multi-pro-9-12-icin-yedek-bakim-kiti-9-parca-864a
82671872,8414685032638,IK PRO HANDLE INOX Basınçlı Pompa Püskürtme Kolu,IK SPRAYERS,800,https://mgpolishing.com/wp-content/uploads/2025/08/82671872_1.jpg,AKSESUAR,Şişeler ve Basınçlı Pompalar,Basınçlı Pompalar,Tüm IK profesyonel püskürtme sistemleri,spare_part,handle,https://mtskimya.com/aksesuar/siseler-ve-basincli-pompalar/basincli-pompalar/prd-ik-pro-handle-inox
79643,8683489680882,FRA-BER Canyon Sprey Başlık - 1.3 cc 28/410,FRA-BER,200,https://mgpolishing.com/wp-content/uploads/2025/11/PUSKURTUCU_BASLIK_0.jpg,AKSESUAR,Şişeler ve Basınçlı Pompalar,Püskürtücü Başlıklar,"28/410 dişli PET/HDPE şişeler, Fra-Ber mezürlü şişeler",spare_part,trigger_head,https://mtskimya.com/aksesuar/siseler-ve-basincli-pompalar/puskurtucu-basliklar/prd-fra-ber-canyon-sprey-baslik-1-3-cc-28410
8447,8683489680783,EPOCA VELA 360° Derece Kimyasal Dayanımlı Püskürtücü Başlık 28/400 - Beyaz,EPOCA,140,https://mgpolishing.com/wp-content/uploads/2025/08/8447_1.webp,AKSESUAR,Şişeler ve Basınçlı Pompalar,Püskürtücü Başlıklar,28/400 dişli şişeler,spare_part,trigger_head,https://mtskimya.com/aksesuar/siseler-ve-basincli-pompalar/puskurtucu-basliklar/prd-epoca-vela-360-derece-kimyasal-dayanimli-puskurtucu-baslik-28400-beyaz
79258,8683489680806,EPOCA VELA Kimyasal Dayanımlı Püskürtücü Başlık 28/400 - Siyah,EPOCA,100,https://mgpolishing.com/wp-content/uploads/2025/11/79258_0.jpg,AKSESUAR,Şişeler ve Basınçlı Pompalar,Püskürtücü Başlıklar,28/400 dişli şişeler,spare_part,trigger_head,https://mtskimya.com/aksesuar/siseler-ve-basincli-pompalar/puskurtucu-basliklar/prd-epoca-vela-kimyasal-dayanimli-puskurtucu-baslik-28400-siyah
8410,,EPOCA VELA 360° Derece Kimyasal Dayanımlı Püskürtücü Başlık 28/400 - Beyaz,EPOCA,140,https://mgpolishing.com/wp-content/uploads/2025/08/08410.jpg,AKSESUAR,Şişeler ve Basınçlı Pompalar,Püskürtücü Başlıklar,28/400 dişli şişeler,spare_part,trigger_head,https://mtskimya.com/aksesuar/siseler-ve-basincli-pompalar/puskurtucu-basliklar/prd-epoca-vela-360-derece-kimyasal-dayanimli-puskurtucu-baslik-28400-beyaz
445894,4030293196100,FLEX AP 18.0V 5.0AH Lithium Power Li-ion Korumalı Yedek Akü (Kutulu),FLEX,6600,https://mgpolishing.com/wp-content/uploads/2025/11/445894_0.jpg,MAKİNE-EKİPMAN,Yedek Parçalar,,FLEX 18V akülü polisaj makineleri,spare_part,battery,https://mtskimya.com/makine-ekipman/yedek-parcalar/prd-flex-ap-18-0v-5-0ah-lithium-power-li-ion-korumali-yedek-aku-kutulu
417882,4030293180383,"FLEX 10.8/18V Akü Uyumlu, LED Göstergeli Şarj Cihazı (230V - 9A)",FLEX,4000,https://mgpolishing.com/wp-content/uploads/2025/11/417882_0.jpg,MAKİNE-EKİPMAN,Yedek Parçalar,,FLEX 10.8V ve 18V Li-ion akü serileri,spare_part,charger,https://mtskimya.com/makine-ekipman/yedek-parcalar/prd-flex-10-818v-aku-uyumlu-led-gostergeli-sarj-cihazi-230v-9a
458813,4030293204287,FLEX EXS M14 Set Rotary Polisaj Makinesi Uzatma Aparatı Seti 4 Parça,FLEX,3750,https://mgpolishing.com/wp-content/uploads/2025/11/458813_0.jpg,MAKİNE-EKİPMAN,Polisaj Makineleri,Uzatma Aparatları,FLEX PE serisi rotary polisaj makineleri,spare_part,extension_kit,https://mtskimya.com/makine-ekipman/polisaj-makineleri/uzatma-aparatlari/prd-flex-exs-m14-set-rotary-makine-uzatma-aparati-seti-4-parca
81676,8414685102089,IK FOAM PRO 2 KÖPÜK Yapıcı Kimyasal Dayanımlı Basınçlı Pompa 2 Litre,IK SPRAYERS,1500,https://mgpolishing.com/wp-content/uploads/2025/08/81676_1.webp,AKSESUAR,Şişeler ve Basınçlı Pompalar,Basınçlı Pompalar,"Araç dış yüzeyi, kumaş koltuklar, halılar, döşemeler, HVAC serpantinleri",sprayers_bottles,foaming_pump_sprayer,https://mtskimya.com/aksesuar/siseler-ve-basincli-pompalar/basincli-pompalar/prd-ik-foam-pro-2-kopuk-yapici-kimyasal-dayanimli-basincli-pompa-2-litre
81678,8414685102188,IK FOAM PRO 2+ Plus KÖPÜK Yapıcı Hava Kompresör Bağlantılı Kimyasal Dayanımlı Basınçlı Pompa 2 Litre,IK SPRAYERS,2000,https://mgpolishing.com/wp-content/uploads/2025/11/81678_0.png,AKSESUAR,Şişeler ve Basınçlı Pompalar,Basınçlı Pompalar,"Araç dış yüzeyi, kumaş koltuklar, halılar, döşemeler, HVAC serpantinleri",sprayers_bottles,foaming_pump_sprayer,https://mtskimya.com/aksesuar/siseler-ve-basincli-pompalar/basincli-pompalar/prd-ik-foam-pro-2-kopuk-yapici-hava-kompresor-baglantili-kimyasal-dayanimli-basincli-pompa-2-litre
81776,8683492660895,"IK FOAM 1,5 KÖPÜK Yapıcı Kimyasal Dayanımlı Basınçlı Pompa 1,5 Litre",IK SPRAYERS,1250,https://mgpolishing.com/wp-content/uploads/2025/11/81776_0.jpg,AKSESUAR,Şişeler ve Basınçlı Pompalar,Basınçlı Pompalar,"Araç dış yüzeyi, iç döşemeler, motor bölmesi, halılar, ev temizliği",sprayers_bottles,foaming_pump_sprayer,https://mtskimya.com/aksesuar/siseler-ve-basincli-pompalar/basincli-pompalar/prd-ik-foam-1-5-kopuk-yapici-kimyasal-dayanimli-basincli-pompa-1-5-litre
82676,8414685102126,IK FOAM PRO 12 KÖPÜK Yapıcı Kimyasal Dayanımlı Basınçlı Pompa 12 Litre,IK SPRAYERS,5900,https://mgpolishing.com/wp-content/uploads/2025/11/82676_0.jpg,AKSESUAR,Şişeler ve Basınçlı Pompalar,Basınçlı Pompalar,"Araç filosu, endüstriyel zeminler, gıda işleme alanları, HVAC sistemleri",sprayers_bottles,foaming_pump_sprayer,https://mtskimya.com/aksesuar/siseler-ve-basincli-pompalar/basincli-pompalar/prd-ik-foam-pro-12-kopuk-yapici-kimyasal-dayanimli-basincli-pompa-12-litre
81675,8414685102287,IK MULTI PRO 2 360 Derece Her Yönden Atımlı Kimyasal Ve Asit Dayanımlı Basınçlı Pompa 2 Litre,IK SPRAYERS,1400,https://mgpolishing.com/wp-content/uploads/2025/11/81675_0.jpg,AKSESUAR,Şişeler ve Basınçlı Pompalar,Basınçlı Pompalar,"Cam, PPF film, araç boyası, plastik trimler, HVAC sistemleri",sprayers_bottles,pump_sprayer,https://mtskimya.com/aksesuar/siseler-ve-basincli-pompalar/basincli-pompalar/prd-ik-multi-pro-2-360-derece-kimyasal-ve-asit-dayanimli-basincli-pompa-2-litre
84177,8414685000514,IK MULTI TR 1 360 Derece Her Yönden Atımlı Alkali ve Alkol Dayanımlı Sprey Şişe 1 Litre,IK SPRAYERS,740,https://mgpolishing.com/wp-content/uploads/2025/11/84177_0.jpg,AKSESUAR,Şişeler ve Basınçlı Pompalar,Sprey Şişeler,"Cam, boya, plastik, araç iç yüzeyleri, genel temizlik yüzeyleri",sprayers_bottles,trigger_sprayer,https://mtskimya.com/aksesuar/siseler-ve-basincli-pompalar/sprey-siseler/prd-ik-multi-tr-1-360-derece-her-yonden-atimli-alkali-ve-alkol-dayanimli-sprey-sise-1-litre
84173,8414685000521,IK MULTI TR MINI 360 Derece Her Yönden Atımlı Kimyasal Dayanımlı Sprey Şişe 600 Ml,IK SPRAYERS,680,https://mgpolishing.com/wp-content/uploads/2025/11/84173_0.jpg,AKSESUAR,Şişeler ve Basınçlı Pompalar,Sprey Şişeler,"Araç iç yüzeyleri, dar alanlar, küçük yüzeyler, genel temizlik",sprayers_bottles,trigger_sprayer,https://mtskimya.com/aksesuar/siseler-ve-basincli-pompalar/sprey-siseler/prd-ik-multi-tr-mini-360-derece-her-yonden-atimli-kimyasal-dayanimli-sprey-sise-600-ml
81774,8414685101747,"IK HC 1,5 Solvent ve Petrol Türevi Kimyasal Dayanımlı Basınçlı Pompa 1.5 Litre",IK SPRAYERS,1100,https://mgpolishing.com/wp-content/uploads/2025/11/81774_0.jpg,AKSESUAR,Şişeler ve Basınçlı Pompalar,Basınçlı Pompalar,"Metal yüzeyler, araç parçaları, endüstriyel ekipman, ahşap/mobilya",sprayers_bottles,pump_sprayer,https://mtskimya.com/aksesuar/siseler-ve-basincli-pompalar/basincli-pompalar/prd-ik-hc-1-5-solvent-ve-petrol-turevi-kimyasal-dayanimli-basincli-pompa-1-5-litre
84174,8414685000484,IK HC TR 1 Solvent ve Petrol Türevi Kimyasal Dayanımlı Sprey Şişe 1 Litre,IK SPRAYERS,720,https://mgpolishing.com/wp-content/uploads/2025/11/84174_0.jpg,AKSESUAR,Şişeler ve Basınçlı Pompalar,Sprey Şişeler,"Metal yüzeyler, motor bölmesi, fren aksamı, endüstriyel ekipman",sprayers_bottles,trigger_sprayer,https://mtskimya.com/aksesuar/siseler-ve-basincli-pompalar/sprey-siseler/prd-ik-hc-tr-1-solvent-ve-petrol-turevi-kimyasal-dayanimli-sprey-sise-1-litre
81777,8414685101778,"IK ALK 1,5 Alkali ve Alkol Dayanımlı Basınçlı Pompa 1.5 Litre",IK SPRAYERS,1100,https://mgpolishing.com/wp-content/uploads/2025/11/81777_0.jpg,AKSESUAR,Şişeler ve Basınçlı Pompalar,Basınçlı Pompalar,"Zeminler, camlar, duvarlar, gıda işleme alanları, mutfak ekipmanları",sprayers_bottles,pump_sprayer,https://mtskimya.com/aksesuar/siseler-ve-basincli-pompalar/basincli-pompalar/prd-ik-alk-1-5-alkali-ve-alkol-dayanimli-basincli-pompa-1-5-litre
83371,8414685102249,IK PPF 12 PPF ve Cam Filmi Uygulamaları İçin Manometreli INOX Premiks Pompa 12 Litre,IK SPRAYERS,20000,https://mgpolishing.com/wp-content/uploads/2025/11/83371_0.jpg,AKSESUAR,Şişeler ve Basınçlı Pompalar,Basınçlı Pompalar,"PPF folyo, cam filmi, araç kaplamaları, geniş cam yüzeyleri",sprayers_bottles,pump_sprayer,https://mtskimya.com/aksesuar/siseler-ve-basincli-pompalar/basincli-pompalar/prd-ik-ppf-12-ppf-ve-cam-filmi-uygulamalari-icin-manometreli-inox-premiks-pompa-12-litre
18802,8003916066353,EPOCA A-TYPE 1.5 PRO Asit Dayanımlı Basınçlı Pompa 1.8 Litre,EPOCA,1050,https://mgpolishing.com/wp-content/uploads/2025/11/18802_0.jpg,AKSESUAR,Şişeler ve Basınçlı Pompalar,Basınçlı Pompalar,"Metal yüzeyler, jantlar, endüstriyel ekipman, inşaat malzemeleri",sprayers_bottles,pump_sprayer,https://mtskimya.com/aksesuar/siseler-ve-basincli-pompalar/basincli-pompalar/prd-epoca-a-type-1-5-pro-asit-dayanimli-basincli-pompa-1-8-litre
18810,8003916066360,EPOCA A-TYPE 1.5 PRO Alkali ve Alkol Dayanımlı Basınçlı Pompa 1.8 Litre,EPOCA,1000,https://mgpolishing.com/wp-content/uploads/2025/11/18810_0.jpg,AKSESUAR,Şişeler ve Basınçlı Pompalar,Basınçlı Pompalar,"Zeminler, ekipmanlar, araç yüzeyleri, HVAC sistemleri, endüstriyel malzemeler",sprayers_bottles,pump_sprayer,https://mtskimya.com/aksesuar/siseler-ve-basincli-pompalar/basincli-pompalar/prd-epoca-a-type-1-5-pro-alkali-ve-alkol-dayanimli-basincli-pompa-1-8-litre
18853,8003916066391,EPOCA A-TYPE 1.5 PRO Köpük Yapıcı Alkali ve Alkol Dayanımlı Basınçlı Pompa 1.8 Litre,EPOCA,1200,https://mgpolishing.com/wp-content/uploads/2025/11/18853_0.jpg,AKSESUAR,Şişeler ve Basınçlı Pompalar,Basınçlı Pompalar,"Araç dış yüzeyi, jantlar, lastikler, motor bölgesi, endüstriyel zeminler, ekipmanlar",sprayers_bottles,foaming_pump_sprayer,https://mtskimya.com/aksesuar/siseler-ve-basincli-pompalar/basincli-pompalar/prd-epoca-a-type-1-5-pro-kopuk-yapici-alkali-ve-alkol-dayanimli-basincli-pompa-1-8-litre
26005,8003916067350,"A-TYPE 1.5 PRO ULTIMATE Solvent, Petrol ve Agresif Kimyasal Dayanımlı Basınçlı Pompa 1.8 Litre",EPOCA,2150,https://mgpolishing.com/wp-content/uploads/2025/12/26005_1.webp,AKSESUAR,Şişeler ve Basınçlı Pompalar,Basınçlı Pompalar,"Metal yüzeyler, fren aksamı, motor parçaları, makine ekipmanları, ahşap yüzeyler (vernik öncesi)",sprayers_bottles,pump_sprayer,https://mtskimya.com/aksesuar/siseler-ve-basincli-pompalar/basincli-pompalar/prd-a-type-1-5-pro-ultimate-solvent-petrol-ve-agresif-kimyasal-dayanimli-basincli-pompa-1-8-litre
20450,8003916060597,EPOCA EP TEC 360° Derece Kimyasal Dayanımlı Basınçlı Pompa 1.3 Litre,EPOCA,600,https://mgpolishing.com/wp-content/uploads/2025/08/20450_1.webp,AKSESUAR,Şişeler ve Basınçlı Pompalar,Basınçlı Pompalar,"Araç yüzeyleri, ev yüzeyleri, bahçe bitkileri, camlar, plastik yüzeyler",sprayers_bottles,pump_sprayer,https://mtskimya.com/aksesuar/siseler-ve-basincli-pompalar/basincli-pompalar/prd-epoca-ep-tec-360-derece-kimyasal-dayanimli-basincli-pompa-1-3-litre
21746,8003916066490,EPOCA A-TYPE 10 PRO Köpük Yapıcı Alkali ve Alkol Dayanımlı Basınçlı Pompa 11 Litre,EPOCA,5180,https://mgpolishing.com/wp-content/uploads/2025/11/21746_0.jpg,AKSESUAR,Şişeler ve Basınçlı Pompalar,Basınçlı Pompalar,"Araç filosu, endüstriyel zeminler, cepheler, konteynerler, tarım makineleri, şantiye ekipmanları",sprayers_bottles,foaming_pump_sprayer,https://mtskimya.com/aksesuar/siseler-ve-basincli-pompalar/basincli-pompalar/prd-epoca-a-type-10-pro-kopuk-yapici-alkali-ve-alkol-dayanimli-basincli-pompa-11-litre
123456,8003916067343,EPOCA TINT TEC 10 PPF Folyo Cam Filmi Uygulamaları İçin Basınçlı Pompa 10 Litre - Siyah/Beyaz,EPOCA,3000,https://mgpolishing.com/wp-content/uploads/2025/11/123456_0.jpg,AKSESUAR,Şişeler ve Basınçlı Pompalar,Basınçlı Pompalar,"PPF folyo, cam filmi, araç camları, araç kaportası",sprayers_bottles,pump_sprayer,https://mtskimya.com/aksesuar/siseler-ve-basincli-pompalar/basincli-pompalar/prd-epoca-tint-tec-10-ppf-folyo-cam-filmi-uygulamalari-icin-basincli-pompa-10-litre-siyahbeyaz
79587-643,8683489680844,FRA-BER Kimyasal Dayanıklı Ölçekli Canyon Sprey Başlıklı Şişe (Mavi) - 1000 ml,FRA-BER,280,https://mgpolishing.com/wp-content/uploads/2025/11/79587-643_0.jpg,AKSESUAR,Şişeler ve Basınçlı Pompalar,Sprey Şişeler,"Araç yüzeyleri, camlar, iç mekan yüzeyleri, bahçe bitkileri",sprayers_bottles,trigger_sprayer,https://mtskimya.com/aksesuar/siseler-ve-basincli-pompalar/sprey-siseler/prd-fra-ber-kimyasal-dayanikli-olcekli-canyon-sprey-baslikli-sise-mavi-1000-ml
79588-643,8683489680851,FRA-BER Kimyasal Dayanıklı Ölçekli Canyon Sprey Başlıklı Şişe (Siyah) - 1000 ml,FRA-BER,280,https://mgpolishing.com/wp-content/uploads/2025/11/79588-643_0.jpg,AKSESUAR,Şişeler ve Basınçlı Pompalar,Sprey Şişeler,"Araç yüzeyleri, camlar, iç mekan yüzeyleri, endüstriyel ekipmanlar",sprayers_bottles,trigger_sprayer,https://mtskimya.com/aksesuar/siseler-ve-basincli-pompalar/sprey-siseler/prd-fra-ber-kimyasal-dayanikli-olcekli-canyon-sprey-baslikli-sise-siyah-1000-ml
700743,8027486811618,FRA-BER Kimyasala Dayanıklı Basınçlı Pompa - 2 lt,FRA-BER,1900,https://mgpolishing.com/wp-content/uploads/2025/11/700743_0.jpg,AKSESUAR,Şişeler ve Basınçlı Pompalar,Basınçlı Pompalar,"Gıda işleme ekipmanları, mutfak yüzeyleri, endüstriyel alanlar",sprayers_bottles,pump_sprayer,https://mtskimya.com/aksesuar/siseler-ve-basincli-pompalar/basincli-pompalar/prd-fra-ber-kimyasala-dayanikli-basincli-pompa-2-lt
Q2M-P-DB300M,8809432679004,GYEON QM Dispenser Bottle Dağıtıcı Şişe Biberon - 300 ml,GYEON,120,https://mgpolishing.com/wp-content/uploads/2025/11/Q2M-P-DB300M_0.jpg,AKSESUAR,Şişeler ve Basınçlı Pompalar,Biberonlar,"Polisaj pedleri, araç boyası (pasta aktarımı için)",sprayers_bottles,dispenser_bottle,https://mtskimya.com/aksesuar/siseler-ve-basincli-pompalar/biberonlar/prd-gyeon-q-m-dispenser-bottle-dagitici-sise-biberon-300-ml
81686,8414685102331,IK FOAM Pro 2 Alkali KÖPÜK Yapıcı Kimyasal Dayanımlı Basınçlı Pompa 2 Litre,IK SPRAYERS,1600,https://mgpolishing.com/wp-content/uploads/2025/08/81686_1.webp,AKSESUAR,Şişeler ve Basınçlı Pompalar,Basınçlı Pompalar,"Araç dış yüzeyi, kumaş koltuklar, halılar, gıda işleme alanları, endüstriyel ekipmanlar",sprayers_bottles,foaming_pump_sprayer,https://mtskimya.com/aksesuar/siseler-ve-basincli-pompalar/basincli-pompalar/prd-ik-foam-pro-2-alk-kopuk-yapici-kimyasal-dayanimli-basincli-pompa-2-litre
84170,8414685000477,IK MULTI TR 1 Alkali ve Alkol Dayanımlı Sprey Şişe 1 Litre,IK SPRAYERS,600,https://mgpolishing.com/wp-content/uploads/2025/11/84170_0.jpg,AKSESUAR,Şişeler ve Basınçlı Pompalar,Sprey Şişeler,"Küçük yüzeyler, dar alanlar, araç iç mekanı, HVAC ekipmanları, genel temizlik alanları",sprayers_bottles,trigger_sprayer,https://mtskimya.com/aksesuar/siseler-ve-basincli-pompalar/sprey-siseler/prd-ik-multi-tr-1-alkali-ve-alkol-dayanimli-sprey-sise-1-litre
81671,8414685102072,IK MULTI PRO 2 Kimyasal ve Asit Dayanımlı Basınçlı Pompa 2 Litre,IK SPRAYERS,1250,https://mgpolishing.com/wp-content/uploads/2025/11/81671_0.jpg,AKSESUAR,Şişeler ve Basınçlı Pompalar,Basınçlı Pompalar,"Jantlar, lastikler, motor bölgesi, endüstriyel ekipmanlar, HVAC sistemleri",sprayers_bottles,pump_sprayer,https://mtskimya.com/aksesuar/siseler-ve-basincli-pompalar/basincli-pompalar/prd-ik-multi-pro-2-kimyasal-ve-asit-dayanimli-basincli-pompa-2-litre
82672,8414685102027,IK MULTI PRO 9 Kimyasal ve Asit Dayanımlı Basınçlı Pompa 9 Litre,IK SPRAYERS,4200,https://mgpolishing.com/wp-content/uploads/2025/11/82672_0.jpg,AKSESUAR,Şişeler ve Basınçlı Pompalar,Basınçlı Pompalar,"Araç filosu, endüstriyel ekipmanlar, spor salonları, toplu alanlar, HVAC sistemleri",sprayers_bottles,pump_sprayer,https://mtskimya.com/aksesuar/siseler-ve-basincli-pompalar/basincli-pompalar/prd-ik-multi-pro-9-kimyasal-ve-asit-dayanimli-basincli-pompa-9-litre
82679,8414685102256,IK MULTI PRO 12+ Plus Hava Kompresör Bağlantılı Kimyasal Ve Asit Dayanımlı Basınçlı Pompa 10 Litre,IK SPRAYERS,5000,https://mgpolishing.com/wp-content/uploads/2025/11/82679_0.jpg,AKSESUAR,Şişeler ve Basınçlı Pompalar,Basınçlı Pompalar,"PPF folyo, cam filmi, araç yüzeyleri, endüstriyel ekipmanlar, HVAC sistemleri",sprayers_bottles,pump_sprayer,https://mtskimya.com/aksesuar/siseler-ve-basincli-pompalar/basincli-pompalar/prd-ik-multi-pro-12-plus-hava-kompresor-baglantili-kimyasal-ve-asit-dayanimli-basincli-pompa-10-litre
